In time 223:	237 flows created	0 flows accepted	2176 group accepted	237 flows refused	0 flows deleted	59204 in switches	
In time 224:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 225:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 226:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 227:	241 flows created	0 flows accepted	2176 group accepted	241 flows refused	0 flows deleted	59204 in switches	
In time 228:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 229:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 230:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 231:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 232:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 233:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 234:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 235:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 236:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 237:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 238:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 239:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 240:	251 flows created	0 flows accepted	2176 group accepted	251 flows refused	0 flows deleted	59204 in switches	
In time 241:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 242:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 243:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 244:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 245:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 246:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 247:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 248:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 249:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 250:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 251:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 252:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 253:	241 flows created	0 flows accepted	2176 group accepted	241 flows refused	0 flows deleted	59204 in switches	
In time 254:	243 flows created	0 flows accepted	2176 group accepted	243 flows refused	0 flows deleted	59204 in switches	
In time 255:	248 flows created	0 flows accepted	2176 group accepted	248 flows refused	0 flows deleted	59204 in switches	
In time 256:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 257:	242 flows created	0 flows accepted	2176 group accepted	242 flows refused	0 flows deleted	59204 in switches	
In time 258:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 259:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 260:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 261:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 262:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 263:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 264:	245 flows created	0 flows accepted	2176 group accepted	245 flows refused	0 flows deleted	59204 in switches	
In time 265:	242 flows created	0 flows accepted	2176 group accepted	242 flows refused	0 flows deleted	59204 in switches	
In time 266:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 267:	249 flows created	0 flows accepted	2176 group accepted	249 flows refused	0 flows deleted	59204 in switches	
In time 268:	250 flows created	0 flows accepted	2176 group accepted	250 flows refused	0 flows deleted	59204 in switches	
In time 269:	244 flows created	0 flows accepted	2176 group accepted	244 flows refused	0 flows deleted	59204 in switches	
In time 270:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
In time 271:	242 flows created	0 flows accepted	2176 group accepted	242 flows refused	0 flows deleted	59204 in switches	
In time 272:	246 flows created	0 flows accepted	2176 group accepted	246 flows refused	0 flows deleted	59204 in switches	
In time 273:	247 flows created	0 flows accepted	2176 group accepted	247 flows refused	0 flows deleted	59204 in switches	
