In time 268:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 269:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 270:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 271:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 272:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 273:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 274:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 275:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 276:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 277:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 278:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 279:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 280:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 281:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 282:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 283:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 284:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 285:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 286:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 287:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 288:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 289:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 290:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 291:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 292:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 293:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 294:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 295:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 296:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 297:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 298:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 299:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 300:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 301:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 302:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 303:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 304:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 305:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 306:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 307:	241 flows created	0 flows accepted	2106 group accepted	241 flows refused	0 flows deleted	62976 in switches	
In time 308:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 309:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 310:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 311:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 312:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 313:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 314:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 315:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 316:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 317:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 318:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 319:	242 flows created	0 flows accepted	2106 group accepted	242 flows refused	0 flows deleted	62976 in switches	
In time 320:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 321:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 322:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 323:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 324:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 325:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 326:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 327:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 328:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 329:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 330:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 331:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 332:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 333:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 334:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 335:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 336:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 337:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 338:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 339:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 340:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 341:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 342:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 343:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 344:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 345:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 346:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 347:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 348:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 349:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 350:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 351:	251 flows created	0 flows accepted	2106 group accepted	251 flows refused	0 flows deleted	62976 in switches	
In time 352:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 353:	251 flows created	0 flows accepted	2106 group accepted	251 flows refused	0 flows deleted	62976 in switches	
In time 354:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 355:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 356:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 357:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 358:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 359:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 360:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 361:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 362:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 363:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 364:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 365:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 366:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 367:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 368:	252 flows created	0 flows accepted	2106 group accepted	252 flows refused	0 flows deleted	62976 in switches	
In time 369:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 370:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 371:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 372:	247 flows created	0 flows accepted	2106 group accepted	247 flows refused	0 flows deleted	62976 in switches	
In time 373:	242 flows created	0 flows accepted	2106 group accepted	242 flows refused	0 flows deleted	62976 in switches	
In time 374:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 375:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 376:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 377:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 378:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 379:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 380:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 381:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 382:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 383:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 384:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 385:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 386:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 387:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 388:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 389:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 390:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 391:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 392:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 393:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 394:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 395:	250 flows created	0 flows accepted	2106 group accepted	250 flows refused	0 flows deleted	62976 in switches	
In time 396:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 397:	243 flows created	0 flows accepted	2106 group accepted	243 flows refused	0 flows deleted	62976 in switches	
In time 398:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 399:	248 flows created	0 flows accepted	2106 group accepted	248 flows refused	0 flows deleted	62976 in switches	
In time 400:	246 flows created	0 flows accepted	2106 group accepted	246 flows refused	0 flows deleted	62976 in switches	
In time 401:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 402:	249 flows created	0 flows accepted	2106 group accepted	249 flows refused	0 flows deleted	62976 in switches	
In time 403:	245 flows created	0 flows accepted	2106 group accepted	245 flows refused	0 flows deleted	62976 in switches	
In time 404:	244 flows created	0 flows accepted	2106 group accepted	244 flows refused	0 flows deleted	62976 in switches	
In time 405:	63 flows created	0 flows accepted	2106 group accepted	63 flows refused	0 flows deleted	62976 in switches	

Control message is 62976
